CustomerID	WorkOrderID	PaymentID	PaymentListString	PaymentDate	PaymentType	PaymentAmount
185	1073	1623	11/9/2023 - Visa - $424.11	11/9/2023	Visa	424.11
185	1073	1624	6/10/2024 - Check - $328.82	6/10/2024	Check	328.82
186	1074	1625	12/28/2024 - AmericanExpress - $304.43	12/28/2024	AmericanExpress	304.43
186	1074	1626	11/5/2024 - Debit - $316.89	11/5/2024	Debit	316.89
186	1075	1627	12/16/2024 - Debit - $694.21	12/16/2024	Debit	694.21
186	1075	1628	11/29/2024 - Cash - $573.39	11/29/2024	Cash	573.39
186	1076	1629	2/17/2024 - MasterCard - $190.52	2/17/2024	MasterCard	190.52
186	1077	1630	10/16/2023 - AmericanExpress - $746.04	10/16/2023	AmericanExpress	746.04
186	1078	1631	4/17/2025 - MasterCard - $675.02	4/17/2025	MasterCard	675.02
186	1079	1632	7/1/2025 - Cash - $777.84	7/1/2025	Cash	777.84
186	1079	1633	6/12/2024 - Debit - $453.24	6/12/2024	Debit	453.24
186	1080	1634	2/24/2025 - MasterCard - $349.34	2/24/2025	MasterCard	349.34
187	1081	1635	6/27/2023 - AmericanExpress - $784.29	6/27/2023	AmericanExpress	784.29
187	1082	1636	11/19/2023 - Cash - $196.82	11/19/2023	Cash	196.82
187	1083	1637	3/31/2023 - Cash - $145.89	3/31/2023	Cash	145.89
187	1084	1638	3/24/2024 - Cash - $65.55	3/24/2024	Cash	65.55
187	1084	1639	6/17/2023 - Visa - $421.73	6/17/2023	Visa	421.73
188	1085	1640	7/11/2024 - Visa - $644.60	7/11/2024	Visa	644.6
188	1085	1641	6/1/2023 - MasterCard - $299.04	6/1/2023	MasterCard	299.04
188	1086	1642	12/14/2024 - Check - $90.27	12/14/2024	Check	90.27
188	1086	1643	10/21/2023 - AmericanExpress - $625.97	10/21/2023	AmericanExpress	625.97
189	1087	1644	8/23/2023 - Cash - $709.13	8/23/2023	Cash	709.13
189	1087	1645	1/21/2023 - AmericanExpress - $198.85	1/21/2023	AmericanExpress	198.85
189	1088	1646	1/31/2025 - Debit - $695.36	1/31/2025	Debit	695.36
189	1088	1647	2/25/2025 - Visa - $485.27	2/25/2025	Visa	485.27
189	1089	1648	11/22/2024 - Check - $694.58	11/22/2024	Check	694.58
189	1089	1649	4/26/2024 - AmericanExpress - $283.27	4/26/2024	AmericanExpress	283.27
189	1090	1650	2/18/2024 - Visa - $561.55	2/18/2024	Visa	561.55
189	1090	1651	8/16/2024 - Cash - $690.75	8/16/2024	Cash	690.75
189	1091	1652	5/8/2024 - AmericanExpress - $245.99	5/8/2024	AmericanExpress	245.99
189	1092	1653	8/24/2024 - MasterCard - $252.12	8/24/2024	MasterCard	252.12
189	1093	1654	4/19/2025 - Cash - $246.37	4/19/2025	Cash	246.37
189	1093	1655	3/12/2025 - MasterCard - $53.52	3/12/2025	MasterCard	53.52
189	1094	1656	6/3/2024 - Discover - $58.96	6/3/2024	Discover	58.96
189	1094	1657	5/6/2025 - MasterCard - $570.16	5/6/2025	MasterCard	570.16
190	1095	1658	2/21/2025 - Debit - $694.76	2/21/2025	Debit	694.76
190	1095	1659	1/13/2025 - Cash - $629.07	1/13/2025	Cash	629.07
190	1096	1660	6/24/2024 - Discover - $382.68	6/24/2024	Discover	382.68
190	1097	1661	5/9/2025 - Discover - $62.01	5/9/2025	Discover	62.01
191	1098	1662	5/8/2025 - Check - $380.73	5/8/2025	Check	380.73
191	1098	1663	7/6/2023 - Check - $638.25	7/6/2023	Check	638.25
191	1099	1664	6/11/2025 - Visa - $127.85	6/11/2025	Visa	127.85
191	1099	1665	5/26/2025 - Debit - $244.66	5/26/2025	Debit	244.66
192	1100	1666	4/15/2025 - Debit - $84.79	4/15/2025	Debit	84.79
192	1100	1667	10/7/2024 - Cash - $190.57	10/7/2024	Cash	190.57
192	1101	1668	3/5/2025 - Visa - $744.25	3/5/2025	Visa	744.25
192	1101	1669	6/21/2025 - Visa - $351.62	6/21/2025	Visa	351.62
192	1102	1670	5/12/2025 - Cash - $242.56	5/12/2025	Cash	242.56
192	1102	1671	4/10/2024 - MasterCard - $697.19	4/10/2024	MasterCard	697.19
192	1103	1672	2/6/2024 - Cash - $481.18	2/6/2024	Cash	481.18
192	1104	1673	8/16/2023 - MasterCard - $621.00	8/16/2023	MasterCard	621
192	1104	1674	5/24/2025 - Check - $780.55	5/24/2025	Check	780.55
192	1105	1675	12/4/2024 - Discover - $603.68	12/4/2024	Discover	603.68
192	1106	1676	5/12/2025 - Visa - $161.93	5/12/2025	Visa	161.93
192	1106	1677	3/9/2025 - MasterCard - $695.17	3/9/2025	MasterCard	695.17
193	1107	1678	4/29/2023 - Debit - $582.08	4/29/2023	Debit	582.08
193	1108	1679	3/15/2025 - Discover - $685.80	3/15/2025	Discover	685.8
193	1108	1680	1/23/2025 - AmericanExpress - $593.22	1/23/2025	AmericanExpress	593.22
193	1109	1681	6/1/2025 - AmericanExpress - $738.49	6/1/2025	AmericanExpress	738.49
193	1110	1682	1/26/2024 - MasterCard - $196.76	1/26/2024	MasterCard	196.76
193	1111	1683	5/2/2023 - Debit - $271.46	5/2/2023	Debit	271.46
193	1111	1684	11/17/2024 - AmericanExpress - $463.67	11/17/2024	AmericanExpress	463.67
194	1112	1685	5/19/2025 - Debit - $483.51	5/19/2025	Debit	483.51
194	1112	1686	5/30/2025 - Check - $153.34	5/30/2025	Check	153.34
194	1113	1687	6/14/2025 - Cash - $491.73	6/14/2025	Cash	491.73
194	1114	1688	4/8/2025 - Debit - $239.92	4/8/2025	Debit	239.92
194	1114	1689	3/17/2025 - AmericanExpress - $559.84	3/17/2025	AmericanExpress	559.84
194	1115	1690	4/7/2025 - Cash - $746.25	4/7/2025	Cash	746.25
194	1116	1691	8/4/2024 - Visa - $673.47	8/4/2024	Visa	673.47
194	1117	1692	5/5/2025 - Debit - $541.34	5/5/2025	Debit	541.34
194	1118	1693	11/1/2023 - Visa - $738.17	11/1/2023	Visa	738.17
194	1118	1694	2/6/2024 - Check - $368.28	2/6/2024	Check	368.28
194	1119	1695	5/1/2025 - Debit - $344.03	5/1/2025	Debit	344.03
194	1119	1696	5/19/2025 - Discover - $267.15	5/19/2025	Discover	267.15
194	1120	1697	4/14/2024 - Cash - $346.67	4/14/2024	Cash	346.67
194	1120	1698	6/21/2024 - Discover - $687.24	6/21/2024	Discover	687.24
195	1121	1699	2/1/2025 - Debit - $135.25	2/1/2025	Debit	135.25
195	1121	1700	4/2/2024 - Debit - $422.55	4/2/2024	Debit	422.55
195	1122	1701	10/16/2023 - Debit - $529.36	10/16/2023	Debit	529.36
195	1122	1702	2/22/2024 - Visa - $780.83	2/22/2024	Visa	780.83
195	1123	1703	5/16/2024 - Discover - $472.74	5/16/2024	Discover	472.74
195	1123	1704	9/30/2024 - Debit - $308.69	9/30/2024	Debit	308.69
195	1124	1705	3/22/2024 - Discover - $604.70	3/22/2024	Discover	604.7
195	1125	1706	7/15/2024 - AmericanExpress - $269.66	7/15/2024	AmericanExpress	269.66
196	1126	1707	6/18/2025 - MasterCard - $292.46	6/18/2025	MasterCard	292.46
196	1127	1708	6/19/2024 - MasterCard - $199.56	6/19/2024	MasterCard	199.56
197	1128	1709	4/12/2025 - Check - $409.32	4/12/2025	Check	409.32
197	1128	1710	6/8/2025 - MasterCard - $351.19	6/8/2025	MasterCard	351.19
197	1129	1711	12/2/2024 - MasterCard - $115.49	12/2/2024	MasterCard	115.49
197	1130	1712	6/18/2025 - Cash - $379.34	6/18/2025	Cash	379.34
197	1130	1713	9/1/2024 - Cash - $339.96	9/1/2024	Cash	339.96
197	1131	1714	7/25/2024 - MasterCard - $200.05	7/25/2024	MasterCard	200.05
197	1132	1715	2/26/2025 - AmericanExpress - $729.11	2/26/2025	AmericanExpress	729.11
197	1133	1716	3/20/2025 - Visa - $680.21	3/20/2025	Visa	680.21
198	1134	1717	5/18/2023 - AmericanExpress - $151.26	5/18/2023	AmericanExpress	151.26
198	1135	1718	6/4/2025 - AmericanExpress - $587.95	6/4/2025	AmericanExpress	587.95
198	1135	1719	4/2/2025 - MasterCard - $375.03	4/2/2025	MasterCard	375.03
198	1136	1720	6/14/2025 - Cash - $586.79	6/14/2025	Cash	586.79
198	1136	1721	6/18/2025 - Check - $552.48	6/18/2025	Check	552.48
198	1137	1722	5/17/2025 - AmericanExpress - $439.92	5/17/2025	AmericanExpress	439.92
198	1137	1723	4/10/2025 - Cash - $380.76	4/10/2025	Cash	380.76
198	1138	1724	7/7/2025 - AmericanExpress - $228.32	7/7/2025	AmericanExpress	228.32
198	1139	1725	11/6/2023 - Visa - $323.33	11/6/2023	Visa	323.33
198	1139	1726	12/12/2022 - AmericanExpress - $430.75	12/12/2022	AmericanExpress	430.75
198	1140	1727	1/24/2025 - Debit - $682.85	1/24/2025	Debit	682.85
198	1140	1728	12/9/2024 - Discover - $410.93	12/9/2024	Discover	410.93
199	1141	1729	6/2/2025 - Cash - $184.66	6/2/2025	Cash	184.66
199	1141	1730	6/10/2025 - MasterCard - $534.20	6/10/2025	MasterCard	534.2
199	1142	1731	8/7/2023 - Visa - $586.32	8/7/2023	Visa	586.32
199	1142	1732	3/28/2023 - Check - $424.00	3/28/2023	Check	424
199	1143	1733	3/22/2025 - Cash - $703.46	3/22/2025	Cash	703.46
199	1143	1734	3/30/2025 - MasterCard - $203.04	3/30/2025	MasterCard	203.04
199	1144	1735	10/14/2024 - Cash - $52.62	10/14/2024	Cash	52.62
199	1145	1736	6/25/2025 - Discover - $782.17	6/25/2025	Discover	782.17
199	1146	1737	6/15/2025 - Check - $371.95	6/15/2025	Check	371.95
199	1147	1738	3/23/2024 - Cash - $501.30	3/23/2024	Cash	501.3
199	1148	1739	8/16/2024 - Debit - $716.78	8/16/2024	Debit	716.78
199	1148	1740	10/18/2024 - Discover - $601.35	10/18/2024	Discover	601.35
200	1149	1741	5/23/2025 - Debit - $690.56	5/23/2025	Debit	690.56
200	1149	1742	5/15/2025 - Visa - $493.05	5/15/2025	Visa	493.05
200	1150	1743	4/14/2025 - Cash - $706.03	4/14/2025	Cash	706.03
200	1150	1744	4/5/2025 - Debit - $274.29	4/5/2025	Debit	274.29
200	1151	1745	6/10/2025 - AmericanExpress - $85.81	6/10/2025	AmericanExpress	85.81
200	1151	1746	7/8/2025 - Debit - $446.53	7/8/2025	Debit	446.53
200	1152	1747	10/5/2023 - Cash - $471.89	10/5/2023	Cash	471.89
200	1153	1748	5/11/2025 - AmericanExpress - $462.77	5/11/2025	AmericanExpress	462.77
200	1153	1749	9/23/2024 - Check - $103.94	9/23/2024	Check	103.94
200	1154	1750	4/26/2023 - MasterCard - $710.50	4/26/2023	MasterCard	710.5
200	1155	1751	10/23/2024 - Visa - $235.14	10/23/2024	Visa	235.14
200	1155	1752	11/14/2024 - Discover - $507.61	11/14/2024	Discover	507.61
201	1156	1753	6/14/2025 - Discover - $154.75	6/14/2025	Discover	154.75
201	1157	1754	5/1/2024 - Discover - $221.87	5/1/2024	Discover	221.87
201	1158	1755	3/19/2024 - AmericanExpress - $306.78	3/19/2024	AmericanExpress	306.78
201	1158	1756	1/21/2025 - Discover - $221.22	1/21/2025	Discover	221.22
201	1159	1757	1/4/2024 - Debit - $774.56	1/4/2024	Debit	774.56
201	1159	1758	11/13/2024 - Visa - $602.46	11/13/2024	Visa	602.46
201	1160	1759	5/9/2025 - Debit - $172.47	5/9/2025	Debit	172.47
201	1160	1760	12/6/2024 - AmericanExpress - $641.04	12/6/2024	AmericanExpress	641.04
201	1161	1761	11/25/2023 - Discover - $630.16	11/25/2023	Discover	630.16
201	1162	1762	8/2/2024 - Check - $352.54	8/2/2024	Check	352.54
201	1163	1763	10/13/2024 - Visa - $62.81	10/13/2024	Visa	62.81
201	1163	1764	6/30/2024 - Debit - $259.01	6/30/2024	Debit	259.01
202	1164	1765	6/23/2025 - Cash - $769.78	6/23/2025	Cash	769.78
202	1165	1766	12/13/2023 - AmericanExpress - $83.00	12/13/2023	AmericanExpress	83
202	1165	1767	11/11/2024 - Cash - $123.70	11/11/2024	Cash	123.7
202	1166	1768	7/7/2025 - Debit - $272.89	7/7/2025	Debit	272.89
203	1167	1769	6/13/2023 - MasterCard - $408.14	6/13/2023	MasterCard	408.14
203	1168	1770	3/6/2025 - Check - $675.34	3/6/2025	Check	675.34
203	1169	1771	7/9/2025 - MasterCard - $640.82	7/9/2025	MasterCard	640.82
203	1170	1772	7/5/2024 - Discover - $370.35	7/5/2024	Discover	370.35
203	1171	1773	2/21/2025 - Debit - $744.13	2/21/2025	Debit	744.13
203	1171	1774	5/31/2024 - Visa - $554.97	5/31/2024	Visa	554.97
203	1172	1775	12/3/2024 - Cash - $344.90	12/3/2024	Cash	344.9
203	1173	1776	1/10/2024 - Discover - $314.68	1/10/2024	Discover	314.68
203	1173	1777	5/14/2024 - Discover - $775.68	5/14/2024	Discover	775.68
204	1174	1778	2/24/2025 - Visa - $317.60	2/24/2025	Visa	317.6
204	1174	1779	10/5/2024 - AmericanExpress - $332.13	10/5/2024	AmericanExpress	332.13
204	1175	1780	10/5/2024 - Visa - $787.53	10/5/2024	Visa	787.53
204	1176	1781	2/25/2025 - Visa - $218.84	2/25/2025	Visa	218.84
204	1177	1782	10/15/2024 - Debit - $199.57	10/15/2024	Debit	199.57
204	1178	1783	4/3/2025 - AmericanExpress - $334.71	4/3/2025	AmericanExpress	334.71
204	1179	1784	1/16/2023 - Check - $222.37	1/16/2023	Check	222.37
204	1179	1785	10/15/2022 - AmericanExpress - $651.12	10/15/2022	AmericanExpress	651.12
205	1180	1786	2/25/2023 - AmericanExpress - $285.52	2/25/2023	AmericanExpress	285.52
205	1181	1787	2/23/2025 - Cash - $52.83	2/23/2025	Cash	52.83
205	1181	1788	6/16/2024 - Visa - $209.50	6/16/2024	Visa	209.5
206	1182	1789	11/1/2024 - Visa - $60.89	11/1/2024	Visa	60.89
206	1183	1790	9/9/2024 - Visa - $718.56	9/9/2024	Visa	718.56
206	1183	1791	5/29/2024 - Visa - $170.56	5/29/2024	Visa	170.56
206	1184	1792	5/12/2025 - AmericanExpress - $373.17	5/12/2025	AmericanExpress	373.17
206	1184	1793	3/1/2025 - Discover - $267.95	3/1/2025	Discover	267.95
207	1185	1794	3/18/2024 - Discover - $665.30	3/18/2024	Discover	665.3
207	1185	1795	4/26/2025 - Debit - $160.47	4/26/2025	Debit	160.47
207	1186	1796	5/15/2024 - MasterCard - $611.21	5/15/2024	MasterCard	611.21
207	1187	1797	1/22/2024 - AmericanExpress - $332.49	1/22/2024	AmericanExpress	332.49
207	1187	1798	9/8/2023 - AmericanExpress - $661.89	9/8/2023	AmericanExpress	661.89
207	1188	1799	7/11/2025 - Discover - $586.12	7/11/2025	Discover	586.12
207	1188	1800	7/10/2025 - AmericanExpress - $323.97	7/10/2025	AmericanExpress	323.97
208	1189	1801	6/18/2025 - MasterCard - $292.42	6/18/2025	MasterCard	292.42
208	1190	1802	9/16/2024 - Discover - $104.71	9/16/2024	Discover	104.71
208	1190	1803	12/5/2024 - Visa - $639.88	12/5/2024	Visa	639.88
209	1191	1804	3/24/2025 - Cash - $750.71	3/24/2025	Cash	750.71
209	1192	1805	6/21/2025 - MasterCard - $709.05	6/21/2025	MasterCard	709.05
209	1193	1806	11/27/2023 - Visa - $328.89	11/27/2023	Visa	328.89
209	1193	1807	11/10/2023 - Discover - $93.75	11/10/2023	Discover	93.75
209	1194	1808	2/18/2024 - Debit - $242.90	2/18/2024	Debit	242.9
209	1194	1809	3/30/2024 - AmericanExpress - $743.18	3/30/2024	AmericanExpress	743.18
210	1195	1810	12/5/2023 - Visa - $326.92	12/5/2023	Visa	326.92
210	1195	1811	12/26/2024 - AmericanExpress - $476.56	12/26/2024	AmericanExpress	476.56
210	1196	1812	7/9/2024 - Visa - $546.55	7/9/2024	Visa	546.55
210	1196	1813	5/31/2024 - Cash - $446.55	5/31/2024	Cash	446.55
210	1197	1814	12/17/2024 - Debit - $675.56	12/17/2024	Debit	675.56
210	1198	1815	9/18/2024 - Cash - $742.96	9/18/2024	Cash	742.96
210	1199	1816	5/24/2025 - Discover - $136.58	5/24/2025	Discover	136.58
210	1199	1817	5/20/2025 - Visa - $527.03	5/20/2025	Visa	527.03
210	1200	1818	1/30/2025 - AmericanExpress - $618.30	1/30/2025	AmericanExpress	618.3
210	1201	1819	4/7/2024 - Debit - $471.52	4/7/2024	Debit	471.52
210	1201	1820	10/26/2024 - Debit - $57.04	10/26/2024	Debit	57.04
211	1202	1821	6/3/2025 - Cash - $340.40	6/3/2025	Cash	340.4
211	1203	1822	8/28/2023 - Discover - $230.52	8/28/2023	Discover	230.52
211	1203	1823	9/5/2023 - Visa - $655.08	9/5/2023	Visa	655.08
212	1204	1824	4/26/2024 - Discover - $305.40	4/26/2024	Discover	305.4
212	1205	1825	6/29/2024 - Check - $68.45	6/29/2024	Check	68.45
212	1205	1826	4/21/2024 - Debit - $284.33	4/21/2024	Debit	284.33
212	1206	1827	10/8/2024 - Debit - $643.15	10/8/2024	Debit	643.15
212	1206	1828	4/15/2024 - Cash - $331.15	4/15/2024	Cash	331.15
212	1207	1829	7/1/2024 - Cash - $70.94	7/1/2024	Cash	70.94
212	1208	1830	6/27/2025 - Check - $704.12	6/27/2025	Check	704.12
212	1208	1831	9/2/2024 - Debit - $274.42	9/2/2024	Debit	274.42
212	1209	1832	2/16/2025 - Check - $649.91	2/16/2025	Check	649.91
212	1210	1833	7/1/2025 - Cash - $147.46	7/1/2025	Cash	147.46
212	1211	1834	7/24/2024 - Visa - $215.08	7/24/2024	Visa	215.08
212	1211	1835	7/22/2024 - AmericanExpress - $258.48	7/22/2024	AmericanExpress	258.48
213	1212	1836	2/5/2025 - AmericanExpress - $713.41	2/5/2025	AmericanExpress	713.41
213	1212	1837	4/25/2025 - Visa - $50.21	4/25/2025	Visa	50.21
213	1213	1838	5/23/2025 - Check - $571.54	5/23/2025	Check	571.54
213	1213	1839	3/11/2025 - Check - $404.51	3/11/2025	Check	404.51
213	1214	1840	5/31/2025 - Visa - $223.35	5/31/2025	Visa	223.35
213	1214	1841	5/20/2025 - Check - $494.78	5/20/2025	Check	494.78
213	1215	1842	11/5/2024 - Check - $412.44	11/5/2024	Check	412.44
213	1216	1843	8/25/2024 - Debit - $645.22	8/25/2024	Debit	645.22
213	1216	1844	3/16/2024 - Debit - $319.74	3/16/2024	Debit	319.74
214	1217	1845	6/30/2024 - Check - $245.15	6/30/2024	Check	245.15
214	1217	1846	5/23/2024 - MasterCard - $70.37	5/23/2024	MasterCard	70.37
214	1218	1847	6/12/2025 - Debit - $668.05	6/12/2025	Debit	668.05
214	1218	1848	6/4/2025 - Debit - $621.52	6/4/2025	Debit	621.52
214	1219	1849	5/30/2023 - Check - $556.30	5/30/2023	Check	556.3
214	1219	1850	11/25/2024 - MasterCard - $269.46	11/25/2024	MasterCard	269.46
214	1220	1851	3/6/2025 - Check - $55.32	3/6/2025	Check	55.32
214	1220	1852	4/4/2025 - Check - $534.19	4/4/2025	Check	534.19
214	1221	1853	5/9/2023 - Visa - $463.58	5/9/2023	Visa	463.58
214	1222	1854	2/28/2025 - Check - $164.20	2/28/2025	Check	164.2
214	1222	1855	12/19/2024 - MasterCard - $617.30	12/19/2024	MasterCard	617.3
215	1223	1856	5/14/2023 - Visa - $231.78	5/14/2023	Visa	231.78
215	1223	1857	7/7/2023 - MasterCard - $101.86	7/7/2023	MasterCard	101.86
215	1224	1858	12/21/2023 - MasterCard - $299.83	12/21/2023	MasterCard	299.83
215	1225	1859	7/6/2025 - Debit - $279.91	7/6/2025	Debit	279.91
215	1226	1860	4/12/2024 - Cash - $748.27	4/12/2024	Cash	748.27
215	1226	1861	9/22/2024 - Visa - $341.86	9/22/2024	Visa	341.86
215	1227	1862	3/10/2025 - MasterCard - $111.42	3/10/2025	MasterCard	111.42
215	1228	1863	7/1/2025 - Debit - $105.89	7/1/2025	Debit	105.89
215	1228	1864	7/10/2025 - Debit - $453.90	7/10/2025	Debit	453.9
215	1229	1865	4/17/2025 - MasterCard - $116.85	4/17/2025	MasterCard	116.85
215	1229	1866	5/1/2025 - MasterCard - $170.96	5/1/2025	MasterCard	170.96
216	1230	1867	3/26/2025 - Discover - $542.02	3/26/2025	Discover	542.02
216	1230	1868	2/28/2024 - Check - $726.09	2/28/2024	Check	726.09
216	1231	1869	5/17/2025 - AmericanExpress - $319.69	5/17/2025	AmericanExpress	319.69
216	1231	1870	12/10/2024 - MasterCard - $107.50	12/10/2024	MasterCard	107.5
217	1232	1871	2/26/2025 - AmericanExpress - $121.02	2/26/2025	AmericanExpress	121.02
217	1232	1872	5/9/2025 - Debit - $513.75	5/9/2025	Debit	513.75
217	1233	1873	7/10/2025 - Discover - $80.96	7/10/2025	Discover	80.96
218	1234	1874	5/22/2025 - Debit - $307.34	5/22/2025	Debit	307.34
218	1235	1875	3/24/2025 - AmericanExpress - $358.41	3/24/2025	AmericanExpress	358.41
218	1235	1876	5/4/2025 - Visa - $592.64	5/4/2025	Visa	592.64
218	1236	1877	11/28/2022 - Cash - $400.16	11/28/2022	Cash	400.16
218	1237	1878	1/28/2025 - Debit - $357.13	1/28/2025	Debit	357.13
218	1237	1879	2/1/2025 - Cash - $611.25	2/1/2025	Cash	611.25
218	1238	1880	2/12/2024 - Discover - $195.51	2/12/2024	Discover	195.51
218	1238	1881	2/5/2024 - Visa - $392.09	2/5/2024	Visa	392.09
218	1239	1882	2/19/2025 - AmericanExpress - $425.37	2/19/2025	AmericanExpress	425.37
218	1239	1883	4/18/2024 - Visa - $274.21	4/18/2024	Visa	274.21
218	1240	1884	8/26/2024 - Visa - $155.82	8/26/2024	Visa	155.82
218	1240	1885	9/23/2024 - Visa - $624.48	9/23/2024	Visa	624.48
218	1241	1886	11/21/2024 - AmericanExpress - $620.14	11/21/2024	AmericanExpress	620.14
218	1242	1887	12/13/2023 - Cash - $65.70	12/13/2023	Cash	65.7
218	1242	1888	1/30/2024 - AmericanExpress - $68.53	1/30/2024	AmericanExpress	68.53
218	1243	1889	2/9/2025 - Debit - $384.93	2/9/2025	Debit	384.93
218	1244	1890	6/19/2024 - AmericanExpress - $651.95	6/19/2024	AmericanExpress	651.95
218	1245	1891	6/15/2025 - Cash - $583.11	6/15/2025	Cash	583.11
218	1245	1892	6/28/2025 - MasterCard - $356.86	6/28/2025	MasterCard	356.86
219	1246	1893	3/20/2025 - Debit - $217.39	3/20/2025	Debit	217.39
219	1247	1894	5/18/2023 - Cash - $634.79	5/18/2023	Cash	634.79
219	1248	1895	7/10/2025 - Cash - $350.54	7/10/2025	Cash	350.54
219	1248	1896	7/9/2025 - Debit - $415.95	7/9/2025	Debit	415.95
219	1249	1897	5/24/2025 - MasterCard - $302.86	5/24/2025	MasterCard	302.86
219	1249	1898	7/5/2023 - Visa - $750.86	7/5/2023	Visa	750.86
219	1250	1899	3/23/2025 - Discover - $676.35	3/23/2025	Discover	676.35
219	1251	1900	6/22/2025 - Visa - $104.43	6/22/2025	Visa	104.43
219	1251	1901	6/22/2025 - Debit - $405.09	6/22/2025	Debit	405.09
219	1252	1902	9/22/2024 - Discover - $263.78	9/22/2024	Discover	263.78
219	1252	1903	12/8/2024 - Discover - $175.99	12/8/2024	Discover	175.99
219	1253	1904	5/20/2025 - Visa - $568.72	5/20/2025	Visa	568.72
219	1254	1905	10/16/2024 - MasterCard - $746.72	10/16/2024	MasterCard	746.72
219	1254	1906	8/14/2023 - Visa - $445.79	8/14/2023	Visa	445.79
219	1255	1907	4/24/2025 - Check - $296.59	4/24/2025	Check	296.59
219	1255	1908	9/5/2023 - Debit - $173.17	9/5/2023	Debit	173.17
219	1256	1909	5/13/2024 - Debit - $720.40	5/13/2024	Debit	720.4
219	1256	1910	10/6/2024 - Check - $620.59	10/6/2024	Check	620.59
219	1257	1911	6/7/2024 - Debit - $319.71	6/7/2024	Debit	319.71
219	1258	1912	7/1/2025 - Debit - $790.14	7/1/2025	Debit	790.14
219	1258	1913	7/8/2025 - Cash - $549.70	7/8/2025	Cash	549.7
219	1259	1914	1/7/2025 - MasterCard - $461.34	1/7/2025	MasterCard	461.34
220	1260	1915	5/5/2024 - Visa - $261.90	5/5/2024	Visa	261.9
220	1260	1916	2/25/2025 - Check - $642.03	2/25/2025	Check	642.03
220	1261	1917	11/10/2023 - Debit - $490.42	11/10/2023	Debit	490.42
220	1261	1918	6/17/2025 - Discover - $345.75	6/17/2025	Discover	345.75
220	1262	1919	9/22/2023 - Visa - $622.33	9/22/2023	Visa	622.33
220	1263	1920	10/18/2024 - Check - $398.13	10/18/2024	Check	398.13
220	1264	1921	6/15/2025 - MasterCard - $183.29	6/15/2025	MasterCard	183.29
220	1264	1922	4/22/2025 - AmericanExpress - $398.64	4/22/2025	AmericanExpress	398.64
220	1265	1923	4/25/2025 - Visa - $248.50	4/25/2025	Visa	248.5
221	1266	1924	7/5/2025 - AmericanExpress - $724.76	7/5/2025	AmericanExpress	724.76
221	1266	1925	3/8/2025 - Check - $481.40	3/8/2025	Check	481.4
221	1267	1926	6/28/2025 - Visa - $447.05	6/28/2025	Visa	447.05
221	1268	1927	8/21/2024 - Debit - $794.73	8/21/2024	Debit	794.73
222	1269	1928	1/8/2025 - Visa - $373.65	1/8/2025	Visa	373.65
222	1269	1929	4/21/2025 - Cash - $778.44	4/21/2025	Cash	778.44
222	1270	1930	7/31/2024 - Debit - $561.04	7/31/2024	Debit	561.04
222	1270	1931	2/2/2024 - Cash - $619.64	2/2/2024	Cash	619.64
222	1271	1932	6/22/2024 - Check - $748.72	6/22/2024	Check	748.72
222	1272	1933	7/11/2025 - Cash - $443.82	7/11/2025	Cash	443.82
222	1273	1934	4/13/2023 - MasterCard - $404.63	4/13/2023	MasterCard	404.63
223	1274	1935	5/13/2025 - MasterCard - $404.71	5/13/2025	MasterCard	404.71
