CustomerID	WorkOrderID	VehicleID	OrderDate	OrderServiceType	OrderIssueDesc	OrderParts	OrderPartsCost	OrderPartsMarkup	OrderHoursSpent	OrderShopRate	OrderPartsEstimate	OrderHoursEstimate	OrderWhichVehicle	OrderResolution	OrderDiscounts	MilesOnVehicle
205	602	308	5/30/2025	Miscellaneous/Other	Generic Miscellaneous/Other entry.	Generic Miscellaneous/Other entry.	436.44	34.42%	4.6	120	480.08	5.1	Taylor's Van	Miscellaneous/Other service completed successfully.	13.65	54239
206	603	309	10/28/2024	Glass/Windshield	Generic Glass/Windshield entry.	Generic Glass/Windshield entry.	491.45	47.78%	4.8	120	540.6	5.3	Timothy's Van	Glass/Windshield service completed successfully.	20.84	37097
206	604	309	6/12/2025	Repair	Rear window motor not functioning properly.	Replacement exhaust pipe and hangers	236.94	29.69%	4.4	120	260.63	4.9	Timothy's Van	Repair service completed successfully.	14.08	37772
206	605	309	1/25/2025	Battery/Electrical	Interior lights flicker when driving over rough roads.	OEM fuse pack and battery sensor module	466.74	35.81%	2.7	120	513.41	3.2	Timothy's Van	Battery/Electrical service completed successfully.	4.41	38378
206	606	310	1/14/2025	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	289.16	46.67%	2	120	318.08	2.5	Timothy's Car	Interior/Upholstery service completed successfully.	15.59	78809
206	607	310	6/9/2024	Battery/Electrical	Interior lights flicker when driving over rough roads.	Starter relay and alternator belt	215.45	46.61%	1	120	237	1.5	Timothy's Car	Battery/Electrical service completed successfully.	2.02	81351
207	608	311	2/21/2025	Custom/Accessory Install	Generic Custom/Accessory Install entry.	Generic Custom/Accessory Install entry.	298.88	34.26%	1.1	120	328.77	1.6	Thomas's Van	Custom/Accessory Install service completed successfully.	19.38	15087
207	609	311	1/1/2025	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	159.29	43.75%	4.8	120	175.22	5.3	Thomas's Van	Body/Paint service completed successfully.	15.25	16517
208	610	312	3/30/2024	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	302.67	34.94%	2.5	120	332.94	3	Steve's Car	Pre-Purchase Inspection service completed successfully.	7.24	74774
208	611	312	7/7/2025	Safety	Airbag warning light is illuminated on dashboard.	Airbag module and seatbelt latch	242.48	30.79%	3.8	120	266.73	4.3	Steve's Car	Safety service completed successfully.	7.15	75515
209	612	313	3/13/2024	Oil/Fluid	Oil change due based on mileage; customer requested full inspection.	Transmission flush kit and gasket set	353.88	51.43%	4.7	120	389.27	5.2	Thomas's Car	Oil/Fluid service completed successfully.	1.93	69844
209	613	313	11/4/2024	Miscellaneous/Other	Generic Miscellaneous/Other entry.	Generic Miscellaneous/Other entry.	335.15	26.83%	2.8	120	368.67	3.3	Thomas's Car	Miscellaneous/Other service completed successfully.	10.6	72191
209	614	313	11/6/2023	Safety	Airbag warning light is illuminated on dashboard.	Brake sensor harness and warning light tool	321.7	42.89%	4	120	353.87	4.5	Thomas's Car	Safety service completed successfully.	23.66	72820
210	615	314	12/9/2024	Roadside Assistance	Generic Roadside Assistance entry.	Generic Roadside Assistance entry.	414.25	34.40%	4.5	120	455.68	5	Olivia's Van	Roadside Assistance service completed successfully.	23.32	57378
210	616	314	8/8/2024	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	242.59	50.46%	3.6	120	266.85	4.1	Olivia's Van	Exhaust/Emissions service completed successfully.	14.14	58304
210	617	314	4/1/2024	Custom/Accessory Install	Generic Custom/Accessory Install entry.	Generic Custom/Accessory Install entry.	424.38	53.23%	2.2	120	466.82	2.7	Olivia's Van	Custom/Accessory Install service completed successfully.	5.51	59448
210	618	315	1/12/2025	Seasonal Prep	Generic Seasonal Prep entry.	Generic Seasonal Prep entry.	350.03	55.00%	2.5	120	385.03	3	Olivia's Car	Seasonal Prep service completed successfully.	6.63	30445
210	619	315	5/27/2024	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	403.05	26.12%	2.6	120	443.36	3.1	Olivia's Car	Pre-Purchase Inspection service completed successfully.	15.04	32825
211	620	316	12/7/2023	Glass/Windshield	Generic Glass/Windshield entry.	Generic Glass/Windshield entry.	346.77	37.27%	2	120	381.45	2.5	Timothy's Truck	Glass/Windshield service completed successfully.	8.38	21448
211	621	316	6/16/2025	Tires	Generic Tires entry.	Generic Tires entry.	94.8	49.01%	3.1	120	104.28	3.6	Timothy's Truck	Tires service completed successfully.	27.61	23034
211	622	316	11/7/2024	Custom/Accessory Install	Generic Custom/Accessory Install entry.	Generic Custom/Accessory Install entry.	137.88	48.67%	3.8	120	151.67	4.3	Timothy's Truck	Custom/Accessory Install service completed successfully.	2.5	25394
212	623	317	8/13/2023	Safety	Seatbelt buckle occasionally fails to lock.	Airbag module and seatbelt latch	165.62	55.30%	1.8	120	182.18	2.3	Kevin's Van	Safety service completed successfully.	26.84	41512
212	624	317	7/17/2024	Miscellaneous/Other	Generic Miscellaneous/Other entry.	Generic Miscellaneous/Other entry.	463.06	33.12%	2.2	120	509.37	2.7	Kevin's Van	Miscellaneous/Other service completed successfully.	26.73	44152
212	625	317	6/9/2024	Repair	Water leak under driver’s seat after rainstorm.	Replacement exhaust pipe and hangers	401.47	35.57%	3.2	120	441.62	3.7	Kevin's Van	Repair service completed successfully.	10.48	46627
212	626	318	7/18/2024	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	137.76	54.37%	4.4	120	151.54	4.9	Kevin's Van	Performance Upgrades service completed successfully.	8.77	55383
212	627	318	5/24/2025	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	220.66	25.84%	1.2	120	242.73	1.7	Kevin's Van	Performance Upgrades service completed successfully.	21.25	57256
212	628	318	6/3/2024	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	391.11	44.48%	4.7	120	430.22	5.2	Kevin's Van	Pre-Purchase Inspection service completed successfully.	26.13	58961
213	629	319	5/29/2024	Repair	Exhaust pipe rusted through; needs replacement.	OEM seals and interior leak test kit	319.44	59.02%	1.5	120	351.38	2	Kimberly's Van	Repair service completed successfully.	12.61	40251
213	630	319	7/14/2024	Fleet Services	Quarterly fleet maintenance scheduled for company vehicle.	"Oil, filter, rotation pack and maintenance checklist"	193.6	50.21%	4.3	120	212.96	4.8	Kimberly's Van	Fleet Services service completed successfully.	14.75	41643
213	631	320	4/20/2024	Brakes	Grinding sound noticed when slowing down from high speeds.	Two-piece rotors and high-performance brake fluid	96.53	31.05%	1.7	120	106.18	2.2	Kimberly's Truck	Brakes service completed successfully.	20.32	14305
213	632	320	2/21/2024	Brakes	Grinding sound noticed when slowing down from high speeds.	Two-piece rotors and high-performance brake fluid	339.27	45.75%	4.3	120	373.2	4.8	Kimberly's Truck	Brakes service completed successfully.	13.06	16336
214	633	321	10/15/2023	Suspension/Steering	Steering wheel vibrates at highway speeds.	Tie rod ends and sway bar link replacements	89.11	40.27%	4.6	120	98.02	5.1	Elizabeth's Truck	Suspension/Steering service completed successfully.	11.74	11915
214	634	321	1/18/2025	Oil/Fluid	Transmission fluid shows signs of contamination.	Transmission flush kit and gasket set	167.14	42.61%	2.3	120	183.85	2.8	Elizabeth's Truck	Oil/Fluid service completed successfully.	9.82	14259
214	635	321	3/20/2024	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	445.45	31.99%	4.5	120	490	5	Elizabeth's Truck	Interior/Upholstery service completed successfully.	21.23	15484
215	636	322	7/23/2023	Tires	Generic Tires entry.	Generic Tires entry.	227.94	47.12%	3.6	120	250.73	4.1	Diana's Truck	Tires service completed successfully.	10.31	43756
216	637	323	4/14/2025	Repair	Rear window motor not functioning properly.	Window motor assembly and wiring kit	377.59	26.27%	2.4	120	415.35	2.9	Belinda's Truck	Repair service completed successfully.	23.14	73881
216	638	323	12/15/2023	Custom/Accessory Install	Generic Custom/Accessory Install entry.	Generic Custom/Accessory Install entry.	273.54	26.00%	1.8	120	300.89	2.3	Belinda's Truck	Custom/Accessory Install service completed successfully.	19.06	75535
216	639	323	7/31/2024	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	493.29	43.50%	4.7	120	542.62	5.2	Belinda's Truck	Performance Upgrades service completed successfully.	20.73	76806
217	640	324	8/4/2023	Glass/Windshield	Generic Glass/Windshield entry.	Generic Glass/Windshield entry.	152.67	59.29%	4.3	120	167.94	4.8	Richard's Truck	Glass/Windshield service completed successfully.	0.64	64031
217	641	324	6/14/2024	Brakes	Customer reports squealing noise when braking.	Ceramic brake pad kit and caliper brackets	120.86	36.17%	2.9	120	132.95	3.4	Richard's Truck	Brakes service completed successfully.	28.86	64531
217	642	325	9/30/2023	Miscellaneous/Other	Generic Miscellaneous/Other entry.	Generic Miscellaneous/Other entry.	155.04	37.38%	2	120	170.54	2.5	Richard's Car	Miscellaneous/Other service completed successfully.	21.19	21671
217	643	325	12/12/2024	Pre-Purchase Inspection	Generic Pre-Purchase Inspection entry.	Generic Pre-Purchase Inspection entry.	434.57	58.64%	1.3	120	478.03	1.8	Richard's Car	Pre-Purchase Inspection service completed successfully.	14.89	22494
218	644	326	8/2/2023	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	197.19	49.23%	1.4	120	216.91	1.9	Jose's Van	Performance Upgrades service completed successfully.	28.95	78319
218	645	327	7/15/2023	Diagnostics	Customer noticed sluggish acceleration and increased fuel usage.	Sensor probe set and voltage diagnostics tools	113.92	36.61%	2.3	120	125.31	2.8	Jose's Car	Diagnostics service completed successfully.	13.62	79983
219	646	328	7/2/2024	Tires	Generic Tires entry.	Generic Tires entry.	436.68	52.10%	1.8	120	480.35	2.3	David's Truck	Tires service completed successfully.	17.61	72328
219	647	328	5/10/2025	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	186.74	57.26%	3.2	120	205.41	3.7	David's Truck	Maintenance service completed successfully.	12.33	74689
219	648	328	7/31/2024	Oil/Fluid	Coolant levels dropping faster than expected.	Coolant flush system and antifreeze pack	59.19	26.87%	3.2	120	65.11	3.7	David's Truck	Oil/Fluid service completed successfully.	11.58	76302
219	649	329	3/15/2024	Interior/Upholstery	Generic Interior/Upholstery entry.	Generic Interior/Upholstery entry.	386.22	44.94%	4.9	120	424.84	5.4	David's Truck	Interior/Upholstery service completed successfully.	2.79	37252
219	650	329	9/17/2024	Repair	Rear window motor not functioning properly.	Window motor assembly and wiring kit	55.39	59.04%	5	120	60.93	5.5	David's Truck	Repair service completed successfully.	22.43	39132
220	651	330	7/10/2025	Oil/Fluid	Oil change due based on mileage; customer requested full inspection.	5W-30 synthetic oil and OEM filter kit	430.54	41.20%	3	120	473.59	3.5	Theodore's Car	Oil/Fluid service completed successfully.	11.18	25699
220	652	330	3/23/2024	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	329.66	36.88%	4.4	120	362.63	4.9	Theodore's Car	Body/Paint service completed successfully.	3.14	28288
220	653	331	10/17/2024	Performance Upgrades	Generic Performance Upgrades entry.	Generic Performance Upgrades entry.	337.34	41.30%	2.6	120	371.07	3.1	Theodore's Car	Performance Upgrades service completed successfully.	28.89	68658
220	654	331	12/12/2023	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	492.46	25.23%	1	120	541.71	1.5	Theodore's Car	Exhaust/Emissions service completed successfully.	3.11	70488
221	655	332	6/17/2025	Custom/Accessory Install	Generic Custom/Accessory Install entry.	Generic Custom/Accessory Install entry.	224.23	41.43%	2.8	120	246.65	3.3	Patrick's Van	Custom/Accessory Install service completed successfully.	21.08	51978
221	656	332	7/10/2025	Brakes	Brake pedal feels soft; stopping distance increased.	Ceramic brake pad kit and caliper brackets	499.7	53.50%	2.4	120	549.67	2.9	Patrick's Van	Brakes service completed successfully.	27.41	54501
221	657	332	8/19/2024	Diagnostics	Engine occasionally misfires; diagnostic evaluation requested.	Sensor probe set and voltage diagnostics tools	445.66	34.50%	2	120	490.23	2.5	Patrick's Van	Diagnostics service completed successfully.	12.31	57171
221	658	333	11/27/2024	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	144.1	40.17%	4.7	120	158.51	5.2	Patrick's Car	Body/Paint service completed successfully.	22.47	28964
222	659	334	1/11/2025	Body/Paint	Generic Body/Paint entry.	Generic Body/Paint entry.	225.82	33.35%	1.2	120	248.4	1.7	Yolanda's Car	Body/Paint service completed successfully.	18.05	66697
222	660	335	8/22/2024	Oil/Fluid	Oil change due based on mileage; customer requested full inspection.	5W-30 synthetic oil and OEM filter kit	233.21	34.72%	2	120	256.53	2.5	Yolanda's Truck	Oil/Fluid service completed successfully.	5.76	56544
222	661	335	1/25/2024	Oil/Fluid	Transmission fluid shows signs of contamination.	Transmission flush kit and gasket set	466.77	39.65%	2.5	120	513.45	3	Yolanda's Truck	Oil/Fluid service completed successfully.	6.45	58879
222	662	335	8/29/2024	Suspension/Steering	Vehicle leans to one side when turning.	Strut assembly and control arm kit	336.18	26.00%	2.8	120	369.8	3.3	Yolanda's Truck	Suspension/Steering service completed successfully.	4.63	61118
223	663	336	9/27/2024	Repair	Rear window motor not functioning properly.	OEM seals and interior leak test kit	93.73	36.79%	2.8	120	103.1	3.3	Carl's Car	Repair service completed successfully.	4.99	30584
223	664	337	6/18/2024	Tires	Generic Tires entry.	Generic Tires entry.	405.43	39.34%	3	120	445.97	3.5	Carl's Car	Tires service completed successfully.	20.26	57505
223	665	337	3/2/2025	Battery/Electrical	Interior lights flicker when driving over rough roads.	Starter relay and alternator belt	374.12	55.87%	4.4	120	411.53	4.9	Carl's Car	Battery/Electrical service completed successfully.	26.13	60432
223	666	337	12/28/2023	Roadside Assistance	Generic Roadside Assistance entry.	Generic Roadside Assistance entry.	398.31	55.15%	4	120	438.14	4.5	Carl's Car	Roadside Assistance service completed successfully.	19.47	63115
224	667	338	2/11/2024	Roadside Assistance	Generic Roadside Assistance entry.	Generic Roadside Assistance entry.	128.11	33.60%	1.8	120	140.92	2.3	Michael's Car	Roadside Assistance service completed successfully.	3.55	74265
225	668	339	4/16/2025	Oil/Fluid	Transmission fluid shows signs of contamination.	5W-30 synthetic oil and OEM filter kit	285.69	37.97%	4.2	120	314.26	4.7	Cynthia's Car	Oil/Fluid service completed successfully.	27.44	23146
225	669	339	12/22/2024	Safety	Customer concerned about recall on ABS system.	Brake sensor harness and warning light tool	119.94	46.67%	3.7	120	131.93	4.2	Cynthia's Car	Safety service completed successfully.	11.66	25637
225	670	339	10/6/2023	Miscellaneous/Other	Generic Miscellaneous/Other entry.	Generic Miscellaneous/Other entry.	412.71	39.53%	2.1	120	453.98	2.6	Cynthia's Car	Miscellaneous/Other service completed successfully.	23.66	26419
225	671	340	1/1/2025	Tires	Generic Tires entry.	Generic Tires entry.	291.86	58.36%	3.7	120	321.05	4.2	Cynthia's Car	Tires service completed successfully.	3.43	65784
225	672	340	5/22/2025	Fleet Services	Corporate van requires oil change and tire rotation.	Fleet fluid replacement and standard brake pads	172.95	44.58%	1.6	120	190.25	2.1	Cynthia's Car	Fleet Services service completed successfully.	7.83	66291
225	673	340	4/3/2025	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	91.42	26.74%	4.3	120	100.56	4.8	Cynthia's Car	Exhaust/Emissions service completed successfully.	25.41	66985
226	674	341	9/28/2024	Maintenance	Generic Maintenance entry.	Generic Maintenance entry.	150.9	35.12%	3.9	120	165.99	4.4	Kristen's Car	Maintenance service completed successfully.	6.74	32887
226	675	341	6/17/2024	Exhaust/Emissions	Generic Exhaust/Emissions entry.	Generic Exhaust/Emissions entry.	129	51.67%	1.1	120	141.9	1.6	Kristen's Car	Exhaust/Emissions service completed successfully.	26.33	35789
226	676	341	4/30/2025	Fleet Services	Corporate van requires oil change and tire rotation.	Fleet fluid replacement and standard brake pads	457.61	37.06%	4.9	120	503.37	5.4	Kristen's Car	Fleet Services service completed successfully.	29.85	36479
227	677	342	1/1/2025	Custom/Accessory Install	Generic Custom/Accessory Install entry.	Generic Custom/Accessory Install entry.	71.46	25.92%	4	120	78.61	4.5	Sharon's Car	Custom/Accessory Install service completed successfully.	22.39	28520
